unit_id,process_step,machine_id,start_time,end_time,status,time_taken_min,speed,force_kN,temperature_C,pressure_bar,power_usage_kW,queue_length_units,average_wait_time_min,queue_timestamp,quote_id,material_type,thickness_mm,batch_id,weight_kg,quantity,estimated_time_hours,estimated_cost_eur,promised_delivery,quote_status,time_ratio,queue_ratio,wait_ratio,temp_ratio,power_ratio,material_difficulty,thickness_norm,process_complexity,operational_stress,risk_score_raw,formula_risk_probability,risk_probability,defect_flag,result,defect_type,severity,inspection_timestamp,storage_location,qr_code,recommended_device
U-1177,laser_cutting,L-03,2026-03-28 09:42:00,2026-03-28 09:48:57,completed,6.95,21.37,,328.7,14.21,16.93,8,39,09:03,Q-3007,galvanized_steel,4.0,MB-2203,1.8,120,12.3,2980.0,2026-04-09 10:00,open,1.023312883435583,1.1428571428571428,1.6956521739130435,1.0450513464534386,0.9371713257680598,0.75,1.0,0.55,1.1453995554497765,0.7087159749345492,0.11949279882139856,0.11949279882139856,0,pass,-,-,2026-03-28 09:48:57,Zone-B,QR_U-1177,phone_or_ipad
U-1177,bending,B-01,2026-03-28 10:32:57,2026-03-28 10:43:39,completed,10.7,10.14,73.48,28.26,,6.34,8,34,09:58,Q-3007,galvanized_steel,4.0,MB-2203,1.8,120,12.3,2980.0,2026-04-09 10:00,open,1.361611876988335,1.1428571428571428,1.4166666666666667,1.0194805194805197,0.8867132867132866,0.75,1.0,0.7,1.406719234133813,1.1077913968803776,0.295661123611341,0.295661123611341,0,pass,-,-,2026-03-28 10:43:39,Zone-B,QR_U-1177,phone_or_ipad
U-1177,welding,W-01,2026-03-28 11:22:39,2026-03-28 11:33:02,completed,10.383333333333333,0.62,,1484.45,3.18,9.75,7,34,10:48,Q-3007,galvanized_steel,4.0,MB-2203,1.8,120,12.3,2980.0,2026-04-09 10:00,open,1.0640478223740393,1.0,1.4166666666666667,1.00626010445935,1.018808777429467,0.75,1.0,1.0,1.0908475977738228,1.2272035474955507,0.37047834667500623,0.37047834667500623,0,pass,-,-,2026-03-28 11:33:02,Zone-D,QR_U-1177,phone_or_ipad
U-1178,laser_cutting,L-01,2026-03-28 09:54:00,2026-03-28 10:01:32,completed,7.533333333333333,18.24,,312.07,12.18,16.66,7,28,09:26,Q-3004,galvanized_steel,2.0,MB-2210,2.37,60,7.2,1664.0,2026-04-04 14:00,open,1.10920245398773,1.0,1.2173913043478262,0.9921788064731505,0.9222252975366733,0.75,0.2,0.55,1.0149339939734865,0.4605262997654696,0.06300272354703162,0.06300272354703162,0,pass,-,-,2026-03-28 10:01:32,Zone-A,QR_U-1178,phone_or_ipad
U-1178,bending,B-02,2026-03-28 10:23:32,2026-03-28 10:30:19,completed,6.783333333333333,10.18,83.21,26.82,,6.35,3,15,10:08,Q-3004,galvanized_steel,2.0,MB-2210,2.37,60,7.2,1664.0,2026-04-04 14:00,open,0.8632025450689289,0.42857142857142855,0.625,0.9675324675324676,0.888111888111888,0.75,0.2,0.7,0.31788435772680573,0.1835782165872303,0.02979590026416135,0.02979590026416135,0,pass,-,-,2026-03-28 10:30:19,Zone-A,QR_U-1178,phone_or_ipad
U-1178,welding,W-02,2026-03-28 10:52:19,2026-03-28 11:02:24,completed,10.083333333333334,0.52,,1524.37,3.06,9.72,9,20,10:32,Q-3004,galvanized_steel,2.0,MB-2210,2.37,60,7.2,1664.0,2026-04-04 14:00,open,1.0333048676345005,1.2857142857142858,0.8333333333333334,1.033320566832631,1.0156739811912225,0.75,0.2,1.0,1.3943196418253725,1.1503137045059324,0.3213166777891228,0.3213166777891228,1,fail,surface_porosity,low,2026-03-28 11:02:24,Zone-C,QR_U-1178,phone_or_ipad
U-1179,laser_cutting,L-03,2026-03-28 10:58:00,2026-03-28 11:03:21,completed,5.35,23.1,,341.98,14.2,17.01,4,32,10:26,Q-3006,stainless_steel_304,2.5,MB-2205,1.22,120,30.5,2836.0,2026-04-10 17:00,accepted,0.7877300613496933,0.5714285714285714,1.391304347826087,1.0872730741105778,0.9415997785773598,1.0,0.4,0.55,0.46083382794494954,0.3041503264436667,0.04140872769215127,0.04140872769215127,0,pass,-,-,2026-03-28 11:03:21,Zone-A,QR_U-1179,phone_or_ipad
U-1179,bending,B-02,2026-03-28 11:36:21,2026-03-28 11:45:13,completed,8.866666666666667,10.75,80.95,28.76,,7.33,9,30,11:06,Q-3006,stainless_steel_304,2.5,MB-2205,1.22,120,30.5,2836.0,2026-04-10 17:00,accepted,1.1283138918345705,1.2857142857142858,1.25,1.0375180375180377,1.0251748251748252,1.0,0.4,0.7,1.5430073445305301,1.2961261694056452,0.4169889191337163,0.4169889191337163,0,pass,-,-,2026-03-28 11:45:13,Zone-A,QR_U-1179,phone_or_ipad
U-1179,welding,W-02,2026-03-28 12:23:13,2026-03-28 12:32:35,completed,9.366666666666667,0.56,,1404.05,3.11,9.99,10,27,11:56,Q-3006,stainless_steel_304,2.5,MB-2205,1.22,120,30.5,2836.0,2026-04-10 17:00,accepted,0.9598633646456022,1.4285714285714286,1.125,0.9517595740281923,1.0438871473354232,1.0,0.4,1.0,1.3623609313528966,1.6348331176234758,0.6509540141030822,0.6509540141030822,1,fail,weak_joint,medium,2026-03-28 12:32:35,Zone-C,QR_U-1179,phone_or_ipad
U-1180,laser_cutting,L-01,2026-03-28 11:20:00,2026-03-28 11:29:42,completed,9.7,21.73,,285.79,12.1,19.07,10,33,10:47,Q-3017,stainless_steel_304,2.0,MB-2203,2.52,250,28.1,6304.0,2026-04-08 14:00,accepted,1.4282208588957055,1.4285714285714286,1.434782608695652,0.9086255683082696,1.0556324384168283,1.0,0.2,0.55,1.957018865316812,1.1839964135166714,0.34244413680155394,0.34244413680155394,0,pass,-,-,2026-03-28 11:29:42,Zone-B,QR_U-1180,phone_or_ipad
U-1180,bending,B-01,2026-03-28 12:08:42,2026-03-28 12:13:55,completed,5.216666666666667,10.86,85.75,28.18,,6.8,3,36,11:32,Q-3017,stainless_steel_304,2.0,MB-2203,2.52,250,28.1,6304.0,2026-04-08 14:00,accepted,0.6638388123011665,0.42857142857142855,1.5,1.0165945165945167,0.9510489510489509,1.0,0.2,0.7,0.27506573203506174,0.21180061366699754,0.03219312927978302,0.03219312927978302,0,pass,-,-,2026-03-28 12:13:55,Zone-B,QR_U-1180,phone_or_ipad
U-1180,welding,W-01,2026-03-28 12:59:55,2026-03-28 13:12:18,completed,12.383333333333333,0.57,,1419.09,2.78,10.03,10,37,12:22,Q-3017,stainless_steel_304,2.0,MB-2203,2.52,250,28.1,6304.0,2026-04-08 14:00,accepted,1.269000853970965,1.4285714285714286,1.5416666666666667,0.9619546981287472,1.0480668756530824,1.0,0.2,1.0,1.8277108484952713,2.0104819333447987,0.843716563660085,0.843716563660085,0,pass,-,-,2026-03-28 13:12:18,Zone-C,QR_U-1180,phone_or_ipad
U-1181,laser_cutting,L-03,2026-03-28 09:41:00,2026-03-28 09:47:48,completed,6.8,21.61,,312.72,15.33,19.11,3,29,09:12,Q-3017,stainless_steel_304,3.0,MB-2218,2.86,250,28.1,6304.0,2026-04-08 14:00,accepted,1.0012269938650307,0.42857142857142855,1.2608695652173914,0.9942453819985376,1.0578466648214782,1.0,0.6,0.55,0.4513069985999098,0.32268450399893556,0.043541200890906295,0.043541200890906295,0,pass,-,-,2026-03-28 09:47:48,Zone-A,QR_U-1181,phone_or_ipad
U-1181,bending,B-01,2026-03-28 10:21:48,2026-03-28 10:30:34,completed,8.766666666666667,10.77,72.56,26.18,,6.87,11,26,09:55,Q-3017,stainless_steel_304,3.0,MB-2218,2.86,250,28.1,6304.0,2026-04-08 14:00,accepted,1.11558854718982,1.5714285714285714,1.0833333333333333,0.9444444444444444,0.9608391608391608,1.0,0.6,0.7,1.5908374411025525,1.4476620714033228,0.523390168608298,0.523390168608298,0,pass,-,-,2026-03-28 10:30:34,Zone-B,QR_U-1181,phone_or_ipad
U-1181,welding,W-01,2026-03-28 10:51:34,2026-03-28 11:02:30,completed,10.933333333333334,0.58,,1458.08,3.09,9.78,7,10,10:41,Q-3017,stainless_steel_304,3.0,MB-2218,2.86,250,28.1,6304.0,2026-04-08 14:00,accepted,1.120409906063194,1.0,0.4166666666666667,0.9883847439186829,1.0219435736677116,1.0,0.6,1.0,1.131696285068218,1.4712051705886835,0.5399757303403363,0.5399757303403363,1,fail,surface_porosity,high,2026-03-28 11:02:30,Zone-C,QR_U-1181,phone_or_ipad
U-1182,laser_cutting,L-03,2026-03-28 09:14:00,2026-03-28 09:20:35,completed,6.583333333333333,21.43,,335.25,15.11,20.01,9,16,08:58,Q-3015,aluminum_5754,4.0,MB-2203,1.45,40,22.2,852.0,2026-04-08 14:00,accepted,0.9693251533742332,1.2857142857142858,0.6956521739130435,1.065876069055416,1.1076667589261004,0.55,1.0,0.55,1.4713967291469872,0.6676462658504456,0.10779640723619675,0.10779640723619675,1,fail,edge_burr,low,2026-03-28 09:20:35,Zone-A,QR_U-1182,phone_or_ipad
U-1182,bending,B-02,2026-03-28 09:45:35,2026-03-28 09:53:19,completed,7.733333333333333,11.69,75.15,28.78,,7.15,7,15,09:30,Q-3015,aluminum_5754,4.0,MB-2203,1.45,40,22.2,852.0,2026-04-08 14:00,accepted,0.9840933191940615,1.0,0.625,1.0382395382395384,1.0,0.55,1.0,0.7,1.021724593304657,0.5900459526334395,0.08842472699052623,0.08842472699052623,0,pass,-,-,2026-03-28 09:53:19,Zone-A,QR_U-1182,phone_or_ipad
U-1182,welding,W-01,2026-03-28 10:29:19,2026-03-28 10:40:04,completed,10.75,0.63,,1429.09,3.25,8.32,8,34,09:55,Q-3015,aluminum_5754,4.0,MB-2203,1.45,40,22.2,852.0,2026-04-08 14:00,accepted,1.1016225448334758,1.1428571428571428,1.4166666666666667,0.9687333710679459,0.8693834900731453,0.55,1.0,1.0,1.0603284429184263,0.8747709654077017,0.17837672706002083,0.17837672706002083,1,fail,burn_through,low,2026-03-28 10:40:04,Zone-C,QR_U-1182,phone_or_ipad
U-1183,laser_cutting,L-02,2026-03-28 09:38:00,2026-03-28 09:45:27,completed,7.45,21.04,,299.33,13.47,19.81,9,18,09:20,Q-3002,aluminum_5754,1.5,MB-2211,2.95,180,31.2,4738.0,2026-04-07 09:00,accepted,1.0969325153374234,1.2857142857142858,0.782608695652174,0.9516739261755636,1.096595626902851,0.55,0.0,0.55,1.4718347752627645,0.4452300195169863,0.060495494634593874,0.060495494634593874,0,pass,-,-,2026-03-28 09:45:27,Zone-A,QR_U-1183,phone_or_ipad
U-1183,bending,B-01,2026-03-28 10:25:27,2026-03-28 10:31:43,completed,6.266666666666667,9.17,80.85,26.48,,7.95,4,33,09:52,Q-3002,aluminum_5754,1.5,MB-2211,2.95,180,31.2,4738.0,2026-04-07 09:00,accepted,0.7974549310710498,0.5714285714285714,1.375,0.9552669552669554,1.1118881118881119,0.55,0.0,0.7,0.4840095612017222,0.18634368106266305,0.030022939449489812,0.030022939449489812,0,pass,-,-,2026-03-28 10:31:43,Zone-B,QR_U-1183,phone_or_ipad
U-1183,welding,W-01,2026-03-28 10:54:43,2026-03-28 11:04:49,completed,10.1,0.66,,1490.19,2.75,9.56,8,16,10:38,Q-3002,aluminum_5754,1.5,MB-2211,2.95,180,31.2,4738.0,2026-04-07 09:00,accepted,1.0350128095644748,1.1428571428571428,0.6666666666666666,1.01015106272645,0.9989550679205852,0.55,0.0,1.0,1.1936306204248912,0.6564968412336902,0.10479959855582142,0.10479959855582142,1,fail,surface_porosity,medium,2026-03-28 11:04:49,Zone-D,QR_U-1183,phone_or_ipad
U-1184,laser_cutting,L-03,2026-03-28 10:22:00,2026-03-28 10:27:59,completed,5.983333333333333,20.04,,333.85,13.93,20.02,7,20,10:02,Q-3008,aluminum_5754,3.0,MB-2205,3.06,120,10.7,3066.0,2026-04-07 13:00,accepted,0.8809815950920247,1.0,0.8695652173913043,1.0614249833084286,1.1082203155272627,0.55,0.6,0.55,1.0362922454917805,0.4075219255396427,0.0547082055853844,0.0547082055853844,0,pass,-,-,2026-03-28 10:27:59,Zone-A,QR_U-1184,phone_or_ipad
U-1184,bending,B-01,2026-03-28 11:03:59,2026-03-28 11:11:10,completed,7.183333333333334,9.8,79.21,26.73,,7.14,2,25,10:38,Q-3008,aluminum_5754,3.0,MB-2205,3.06,120,10.7,3066.0,2026-04-07 13:00,accepted,0.9141039236479321,0.2857142857142857,1.0416666666666667,0.9642857142857143,0.9986013986013985,0.55,0.6,0.7,0.2514927278447957,0.12587211028632025,0.02542132455118487,0.02542132455118487,0,pass,-,-,2026-03-28 11:11:10,Zone-A,QR_U-1184,phone_or_ipad
U-1184,welding,W-02,2026-03-28 11:44:10,2026-03-28 11:53:10,completed,9.0,0.6,,1478.38,3.18,10.23,4,27,11:17,Q-3008,aluminum_5754,3.0,MB-2205,3.06,120,10.7,3066.0,2026-04-07 13:00,accepted,0.9222886421861657,0.5714285714285714,1.125,1.0021454499852565,1.0689655172413792,0.55,0.6,1.0,0.5645771104736617,0.40367263398866815,0.05414766360190532,0.05414766360190532,0,pass,-,-,2026-03-28 11:53:10,Zone-D,QR_U-1184,phone_or_ipad
U-1185,laser_cutting,L-02,2026-03-28 09:11:00,2026-03-28 09:16:53,completed,5.883333333333334,19.2,,308.6,15.01,17.25,3,22,08:49,Q-3009,galvanized_steel,2.5,MB-2213,1.9,250,6.8,6606.0,2026-04-03 17:00,open,0.8662576687116565,0.42857142857142855,0.9565217391304348,0.9811464725145457,0.9548851370052589,0.75,0.4,0.55,0.34782058989490133,0.1721711919979762,0.028876874345691184,0.028876874345691184,0,pass,-,-,2026-03-28 09:16:53,Zone-B,QR_U-1185,phone_or_ipad
U-1185,bending,B-02,2026-03-28 09:29:53,2026-03-28 09:38:43,completed,8.833333333333334,11.61,80.25,27.11,,6.32,10,9,09:20,Q-3009,galvanized_steel,2.5,MB-2213,1.9,250,6.8,6606.0,2026-04-03 17:00,open,1.1240721102863203,1.4285714285714286,0.375,0.977994227994228,0.8839160839160839,0.75,0.4,0.7,1.388172576560011,0.8745487232328069,0.17828458370047376,0.17828458370047376,0,pass,-,-,2026-03-28 09:38:43,Zone-B,QR_U-1185,phone_or_ipad
U-1185,welding,W-01,2026-03-28 10:13:43,2026-03-28 10:23:10,completed,9.45,0.59,,1543.36,3.0,9.24,3,25,09:48,Q-3009,galvanized_steel,2.5,MB-2213,1.9,250,6.8,6606.0,2026-04-03 17:00,open,0.9684030742954739,0.42857142857142855,1.0416666666666667,1.0461932667441693,0.9655172413793104,0.75,0.4,1.0,0.4192290106850807,0.3773061096165726,0.05045138448254822,0.05045138448254822,0,pass,-,-,2026-03-28 10:23:10,Zone-D,QR_U-1185,phone_or_ipad
U-1186,laser_cutting,L-03,2026-03-28 08:22:00,2026-03-28 08:31:00,completed,9.0,20.12,,331.59,14.27,18.07,7,9,08:13,Q-3015,galvanized_steel,3.0,MB-2214,2.1,40,22.2,852.0,2026-04-08 14:00,accepted,1.325153374233129,1.0,0.391304347826087,1.0542396591740057,1.0002767783005815,0.75,0.6,0.55,1.3974159089841716,0.7493642811927621,0.13213335981793536,0.13213335981793536,0,pass,-,-,2026-03-28 08:31:00,Zone-B,QR_U-1186,phone_or_ipad
U-1186,bending,B-01,2026-03-28 09:08:00,2026-03-28 09:15:21,completed,7.35,10.35,72.34,26.62,,6.38,3,33,08:35,Q-3015,galvanized_steel,3.0,MB-2214,2.1,40,22.2,852.0,2026-04-08 14:00,accepted,0.9353128313891834,0.42857142857142855,1.375,0.9603174603174603,0.8923076923076922,0.75,0.6,0.7,0.34348641814177333,0.23442948038176026,0.03424894222281405,0.03424894222281405,0,pass,-,-,2026-03-28 09:15:21,Zone-B,QR_U-1186,phone_or_ipad
U-1186,welding,W-01,2026-03-28 09:29:21,2026-03-28 09:38:51,completed,9.5,0.63,,1436.23,3.21,8.68,8,9,09:20,Q-3015,galvanized_steel,3.0,MB-2214,2.1,40,22.2,852.0,2026-04-08 14:00,accepted,0.9735269000853971,1.1428571428571428,0.375,0.9735733435465338,0.9070010449320793,0.75,0.6,1.0,0.9824633651363043,0.9579017810078967,0.21548692685355597,0.21548692685355597,1,fail,burn_through,low,2026-03-28 09:38:51,Zone-D,QR_U-1186,phone_or_ipad
U-1187,laser_cutting,L-01,2026-03-28 09:34:00,2026-03-28 09:43:26,completed,9.433333333333334,21.38,,313.95,12.14,15.81,5,29,09:05,Q-3000,galvanized_steel,2.0,MB-2215,2.87,120,30.7,3038.0,2026-04-06 14:00,accepted,1.3889570552147241,0.7142857142857143,1.2608695652173914,0.9981559787619624,0.8751729864378635,0.75,0.2,0.55,0.8666686735442175,0.3932509106206888,0.052657090349820385,0.052657090349820385,0,pass,-,-,2026-03-28 09:43:26,Zone-A,QR_U-1187,phone_or_ipad
U-1187,bending,B-02,2026-03-28 09:53:26,2026-03-28 10:01:15,completed,7.816666666666666,10.41,85.37,27.72,,6.72,8,8,09:45,Q-3000,galvanized_steel,2.0,MB-2215,2.87,120,30.7,3038.0,2026-04-06 14:00,accepted,0.9946977730646871,1.1428571428571428,0.3333333333333333,1.0,0.9398601398601398,0.75,0.2,0.7,1.0684306149841674,0.6170186801533566,0.09477289971439762,0.09477289971439762,0,pass,-,-,2026-03-28 10:01:15,Zone-B,QR_U-1187,phone_or_ipad
U-1187,welding,W-02,2026-03-28 10:19:15,2026-03-28 10:29:03,completed,9.8,0.58,,1577.25,2.95,9.1,11,16,10:03,Q-3000,galvanized_steel,2.0,MB-2215,2.87,120,30.7,3038.0,2026-04-06 14:00,accepted,1.004269854824936,1.5714285714285714,0.6666666666666666,1.0691661893351139,0.9508881922675025,0.75,0.2,1.0,1.6044261906568922,1.3236516072919362,0.4360367748970695,0.4360367748970695,1,fail,burn_through,medium,2026-03-28 10:29:03,Zone-D,QR_U-1187,phone_or_ipad
U-1188,laser_cutting,L-01,2026-03-28 10:10:00,2026-03-28 10:17:58,completed,7.966666666666667,19.81,,313.82,13.48,18.76,9,25,09:45,Q-3003,stainless_steel_304,3.0,MB-2214,1.96,180,22.1,4341.0,2026-04-10 08:00,accepted,1.1730061349693253,1.2857142857142858,1.0869565217391304,0.9977426636568849,1.0384721837807918,1.0,0.6,0.55,1.5626372192656914,1.1172856117749697,0.3012860098425575,0.3012860098425575,0,pass,-,-,2026-03-28 10:17:58,Zone-B,QR_U-1188,phone_or_ipad
U-1188,bending,B-01,2026-03-28 10:33:58,2026-03-28 10:43:21,completed,9.383333333333333,9.92,85.63,27.35,,8.03,11,9,10:24,Q-3003,stainless_steel_304,3.0,MB-2214,1.96,180,22.1,4341.0,2026-04-10 08:00,accepted,1.1940615058324495,1.5714285714285714,0.375,0.9866522366522368,1.1230769230769229,1.0,0.6,0.7,2.0791937026598437,1.8920662694204575,0.7943068811476557,0.7943068811476557,1,fail,angle_deviation,medium,2026-03-28 10:43:21,Zone-B,QR_U-1188,phone_or_ipad
U-1188,welding,W-02,2026-03-28 11:25:21,2026-03-28 11:34:30,completed,9.15,0.55,,1591.49,3.43,8.78,7,33,10:52,Q-3003,stainless_steel_304,3.0,MB-2214,1.96,180,22.1,4341.0,2026-04-10 08:00,accepted,0.9376601195559352,1.0,1.375,1.0788190196005327,0.9174503657262277,1.0,0.6,1.0,0.928061202976295,1.2064795638691836,0.35690922547771947,0.35690922547771947,0,pass,-,-,2026-03-28 11:34:30,Zone-D,QR_U-1188,phone_or_ipad
U-1189,laser_cutting,L-03,2026-03-28 11:37:00,2026-03-28 11:45:30,completed,8.5,23.78,,306.86,15.38,20.48,7,39,10:58,Q-3012,stainless_steel_304,2.5,MB-2203,2.08,120,21.8,2491.0,2026-04-02 16:00,open,1.2515337423312884,1.0,1.6956521739130435,0.9756144088004325,1.1336839191807364,1.0,0.4,0.55,1.3842443360854393,0.91360126181639,0.19505181107146946,0.19505181107146946,0,pass,-,-,2026-03-28 11:45:30,Zone-B,QR_U-1189,phone_or_ipad
U-1189,bending,B-02,2026-03-28 12:13:30,2026-03-28 12:22:01,completed,8.516666666666667,10.84,74.81,27.42,,6.94,8,26,11:47,Q-3012,stainless_steel_304,2.5,MB-2203,2.08,120,21.8,2491.0,2026-04-02 16:00,open,1.0837751855779427,1.1428571428571428,1.0833333333333333,0.9891774891774893,0.9706293706293706,1.0,0.4,0.7,1.1892106864824499,0.9989369766452577,0.23576268639555495,0.23576268639555495,0,pass,-,-,2026-03-28 12:22:01,Zone-A,QR_U-1189,phone_or_ipad
U-1189,welding,W-01,2026-03-28 12:35:01,2026-03-28 12:45:26,completed,10.416666666666666,0.64,,1441.46,3.13,10.34,11,9,12:26,Q-3012,stainless_steel_304,2.5,MB-2203,2.08,120,21.8,2491.0,2026-04-02 16:00,open,1.067463706233988,1.5714285714285714,0.375,0.9771185894937348,1.0804597701149425,1.0,0.4,1.0,1.7709391534057906,2.1251269840869487,0.8818989742488208,0.8818989742488208,1,fail,surface_porosity,low,2026-03-28 12:45:26,Zone-C,QR_U-1189,phone_or_ipad
U-1190,laser_cutting,L-03,2026-03-28 10:43:00,2026-03-28 10:50:55,completed,7.916666666666667,23.25,,309.1,14.38,16.76,10,22,10:21,Q-3013,aluminum_5754,2.5,MB-2215,1.42,40,11.2,722.0,2026-04-04 08:00,accepted,1.1656441717791413,1.4285714285714286,0.9565217391304348,0.9827361459956127,0.927760863548298,0.55,0.4,0.55,1.5182417680570817,0.5511217618047207,0.0799402056691069,0.0799402056691069,0,pass,-,-,2026-03-28 10:50:55,Zone-B,QR_U-1190,phone_or_ipad
U-1190,bending,B-01,2026-03-28 11:23:55,2026-03-28 11:30:37,completed,6.7,9.95,81.71,26.14,,7.07,2,26,10:57,Q-3013,aluminum_5754,2.5,MB-2215,1.42,40,11.2,722.0,2026-04-04 08:00,accepted,0.8525980911983033,0.2857142857142857,1.0833333333333333,0.9430014430014431,0.9888111888111888,0.55,0.4,0.7,0.22714440352539264,0.1049407144287314,0.023994515654478493,0.023994515654478493,0,pass,-,-,2026-03-28 11:30:37,Zone-B,QR_U-1190,phone_or_ipad
U-1190,welding,W-02,2026-03-28 12:00:37,2026-03-28 12:11:12,completed,10.583333333333334,0.51,,1561.63,3.2,8.58,11,23,11:37,Q-3013,aluminum_5754,2.5,MB-2215,1.42,40,11.2,722.0,2026-04-04 08:00,accepted,1.0845431255337319,1.5714285714285714,0.9583333333333334,1.0585779022040855,0.896551724137931,0.55,0.4,1.0,1.6174827024124383,1.0675385835922093,0.2725065702666634,0.2725065702666634,0,pass,-,-,2026-03-28 12:11:12,Zone-C,QR_U-1190,phone_or_ipad
U-1191,laser_cutting,L-01,2026-03-28 09:06:00,2026-03-28 09:16:03,completed,10.05,20.18,,291.24,13.5,16.01,5,21,08:45,Q-3014,galvanized_steel,3.0,MB-2206,2.43,80,26.1,1499.0,2026-04-08 17:00,accepted,1.4797546012269942,0.7142857142857143,0.9130434782608695,0.9259530092518997,0.8862441184611128,0.75,0.6,0.55,0.8673691608725353,0.46512671251789717,0.06377554693954192,0.06377554693954192,0,pass,-,-,2026-03-28 09:16:03,Zone-A,QR_U-1191,phone_or_ipad
U-1191,bending,B-01,2026-03-28 09:47:03,2026-03-28 09:55:07,completed,8.066666666666666,10.48,80.27,26.2,,7.26,7,29,09:18,Q-3014,galvanized_steel,3.0,MB-2206,2.43,80,26.1,1499.0,2026-04-08 17:00,accepted,1.026511134676564,1.0,1.2083333333333333,0.9451659451659452,1.0153846153846153,0.75,0.6,0.7,0.9851498801657868,0.6723647932131495,0.10908721878439981,0.10908721878439981,0,pass,-,-,2026-03-28 09:55:07,Zone-B,QR_U-1191,phone_or_ipad
U-1191,welding,W-01,2026-03-28 10:30:07,2026-03-28 10:39:42,completed,9.583333333333334,0.57,,1426.68,3.28,9.75,8,33,09:57,Q-3014,galvanized_steel,3.0,MB-2206,2.43,80,26.1,1499.0,2026-04-08 17:00,accepted,0.9820666097352692,1.1428571428571428,1.375,0.9670997108895991,1.018808777429467,0.75,0.6,1.0,1.1058515312620687,1.0782052429805171,0.2785308894468711,0.2785308894468711,0,pass,-,-,2026-03-28 10:39:42,Zone-C,QR_U-1191,phone_or_ipad
U-1192,laser_cutting,L-03,2026-03-28 10:00:00,2026-03-28 10:08:30,completed,8.5,20.42,,335.76,12.9,20.62,10,12,09:48,Q-3002,stainless_steel_304,2.0,MB-2204,2.86,180,31.2,4738.0,2026-04-07 09:00,accepted,1.2515337423312884,1.4285714285714286,0.5217391304347826,1.0674975360061043,1.141433711597011,1.0,0.2,0.55,2.178522748706387,1.3180062629673643,0.4321128011510754,0.4321128011510754,1,fail,incomplete_cut,high,2026-03-28 10:08:30,Zone-B,QR_U-1192,phone_or_ipad
U-1192,bending,B-01,2026-03-28 10:49:30,2026-03-28 10:55:57,completed,6.45,10.27,77.22,27.51,,7.61,4,30,10:19,Q-3002,stainless_steel_304,2.0,MB-2204,2.86,180,31.2,4738.0,2026-04-07 09:00,accepted,0.8207847295864263,0.5714285714285714,1.25,0.9924242424242425,1.0643356643356643,1.0,0.2,0.7,0.4954127719383673,0.3814678343925428,0.0510185087683846,0.0510185087683846,0,pass,-,-,2026-03-28 10:55:57,Zone-B,QR_U-1192,phone_or_ipad
U-1192,welding,W-02,2026-03-28 11:24:57,2026-03-28 11:32:48,completed,7.85,0.5,,1465.45,3.08,10.06,3,18,11:06,Q-3002,stainless_steel_304,2.0,MB-2204,2.86,180,31.2,4738.0,2026-04-07 09:00,accepted,0.8044406490179334,0.42857142857142855,0.75,0.9933806258748724,1.051201671891327,1.0,0.2,1.0,0.360013636333644,0.39601499996700845,0.05304860727054363,0.05304860727054363,0,pass,-,-,2026-03-28 11:32:48,Zone-C,QR_U-1192,phone_or_ipad
U-1193,laser_cutting,L-01,2026-03-28 10:45:00,2026-03-28 10:50:23,completed,5.383333333333334,18.79,,294.26,12.48,18.03,2,8,10:37,Q-3004,aluminum_5754,2.0,MB-2222,2.89,60,7.2,1664.0,2026-04-04 14:00,open,0.792638036809816,0.2857142857142857,0.34782608695652173,0.9355546370775443,0.9980625518959315,0.55,0.2,0.55,0.21146270406440565,0.07036421477743099,0.021806952509886686,0.021806952509886686,0,pass,-,-,2026-03-28 10:50:23,Zone-B,QR_U-1193,phone_or_ipad
U-1193,bending,B-02,2026-03-28 11:38:23,2026-03-28 11:45:41,completed,7.3,10.7,87.31,27.34,,7.12,10,39,10:59,Q-3004,aluminum_5754,2.0,MB-2222,2.89,60,7.2,1664.0,2026-04-04 14:00,open,0.928950159066808,1.4285714285714286,1.625,0.9862914862914863,0.9958041958041958,0.55,0.2,0.7,1.3033876738274144,0.55198467986591,0.08011997301145925,0.08011997301145925,0,pass,-,-,2026-03-28 11:45:41,Zone-B,QR_U-1193,phone_or_ipad
U-1193,welding,W-02,2026-03-28 12:10:41,2026-03-28 12:20:57,completed,10.266666666666667,0.53,,1532.38,2.9,10.19,8,20,11:50,Q-3004,aluminum_5754,2.0,MB-2222,2.89,60,7.2,1664.0,2026-04-04 14:00,open,1.0520922288642187,1.1428571428571428,0.8333333333333334,1.0387502838569294,1.0647857889237198,0.55,0.2,1.0,1.3299005371578179,0.8045898249804799,0.1511045630378458,0.1511045630378458,0,pass,-,-,2026-03-28 12:20:57,Zone-D,QR_U-1193,phone_or_ipad
U-1194,laser_cutting,L-01,2026-03-28 09:36:00,2026-03-28 09:42:33,completed,6.55,18.96,,300.09,11.91,15.93,6,23,09:13,Q-3004,stainless_steel_304,3.0,MB-2224,1.32,60,7.2,1664.0,2026-04-04 14:00,open,0.9644171779141105,0.8571428571428571,1.0,0.9540902298667854,0.881815665651813,1.0,0.6,0.55,0.6954812181849365,0.4972690710022296,0.06942616540053717,0.06942616540053717,0,pass,-,-,2026-03-28 09:42:33,Zone-A,QR_U-1194,phone_or_ipad
