unit_id,process_step,machine_id,start_time,end_time,status,start_time_dt,end_time_dt,time_taken_min
U-1165,welding,W-01,2026-03-28 09:10:49,2026-03-28 09:21:30,completed,2026-03-28 09:10:49,2026-03-28 09:21:30,10.683333333333334
U-1166,laser_cutting,L-03,2026-03-28 08:52:00,2026-03-28 08:58:59,completed,2026-03-28 08:52:00,2026-03-28 08:58:59,6.983333333333333
U-1166,bending,B-01,2026-03-28 09:40:59,2026-03-28 09:47:30,completed,2026-03-28 09:40:59,2026-03-28 09:47:30,6.516666666666667
U-1166,welding,W-02,2026-03-28 10:25:30,2026-03-28 10:34:04,completed,2026-03-28 10:25:30,2026-03-28 10:34:04,8.566666666666666
U-1167,laser_cutting,L-01,2026-03-28 10:27:00,2026-03-28 10:34:47,completed,2026-03-28 10:27:00,2026-03-28 10:34:47,7.783333333333333
U-1167,bending,B-02,2026-03-28 10:57:47,2026-03-28 11:06:46,completed,2026-03-28 10:57:47,2026-03-28 11:06:46,8.983333333333333
U-1167,welding,W-02,2026-03-28 11:42:46,2026-03-28 11:53:00,completed,2026-03-28 11:42:46,2026-03-28 11:53:00,10.233333333333333
U-1168,laser_cutting,L-01,2026-03-28 08:52:00,2026-03-28 09:00:21,completed,2026-03-28 08:52:00,2026-03-28 09:00:21,8.35
U-1168,bending,B-02,2026-03-28 09:20:21,2026-03-28 09:30:35,completed,2026-03-28 09:20:21,2026-03-28 09:30:35,10.233333333333333
U-1168,welding,W-01,2026-03-28 09:49:35,2026-03-28 09:59:03,completed,2026-03-28 09:49:35,2026-03-28 09:59:03,9.466666666666667
U-1169,laser_cutting,L-01,2026-03-28 08:21:00,2026-03-28 08:27:03,completed,2026-03-28 08:21:00,2026-03-28 08:27:03,6.05
U-1169,bending,B-02,2026-03-28 08:57:03,2026-03-28 09:04:56,completed,2026-03-28 08:57:03,2026-03-28 09:04:56,7.883333333333334
U-1169,welding,W-01,2026-03-28 09:20:56,2026-03-28 09:30:15,completed,2026-03-28 09:20:56,2026-03-28 09:30:15,9.316666666666666
U-1170,laser_cutting,L-02,2026-03-28 08:47:00,2026-03-28 08:54:15,completed,2026-03-28 08:47:00,2026-03-28 08:54:15,7.25
U-1170,bending,B-02,2026-03-28 09:38:15,2026-03-28 09:44:42,completed,2026-03-28 09:38:15,2026-03-28 09:44:42,6.45
U-1170,welding,W-02,2026-03-28 10:27:42,2026-03-28 10:36:17,completed,2026-03-28 10:27:42,2026-03-28 10:36:17,8.583333333333334
U-1171,laser_cutting,L-03,2026-03-28 11:18:00,2026-03-28 11:24:43,completed,2026-03-28 11:18:00,2026-03-28 11:24:43,6.716666666666667
U-1171,bending,B-02,2026-03-28 11:49:43,2026-03-28 11:58:45,completed,2026-03-28 11:49:43,2026-03-28 11:58:45,9.033333333333333
U-1171,welding,W-02,2026-03-28 12:22:45,2026-03-28 12:32:25,completed,2026-03-28 12:22:45,2026-03-28 12:32:25,9.666666666666666
U-1172,laser_cutting,L-03,2026-03-28 10:59:00,2026-03-28 11:05:26,completed,2026-03-28 10:59:00,2026-03-28 11:05:26,6.433333333333334
U-1172,bending,B-01,2026-03-28 11:49:26,2026-03-28 11:58:36,completed,2026-03-28 11:49:26,2026-03-28 11:58:36,9.166666666666666
U-1172,welding,W-02,2026-03-28 12:22:36,2026-03-28 12:31:28,completed,2026-03-28 12:22:36,2026-03-28 12:31:28,8.866666666666667
U-1173,laser_cutting,L-03,2026-03-28 09:07:00,2026-03-28 09:13:07,completed,2026-03-28 09:07:00,2026-03-28 09:13:07,6.116666666666666
U-1173,bending,B-02,2026-03-28 09:37:07,2026-03-28 09:42:43,completed,2026-03-28 09:37:07,2026-03-28 09:42:43,5.6
U-1173,welding,W-01,2026-03-28 10:03:43,2026-03-28 10:15:26,completed,2026-03-28 10:03:43,2026-03-28 10:15:26,11.716666666666667
U-1174,laser_cutting,L-03,2026-03-28 10:22:00,2026-03-28 10:30:06,completed,2026-03-28 10:22:00,2026-03-28 10:30:06,8.1
U-1174,bending,B-02,2026-03-28 11:11:06,2026-03-28 11:17:11,completed,2026-03-28 11:11:06,2026-03-28 11:17:11,6.083333333333333
U-1174,welding,W-02,2026-03-28 11:28:11,2026-03-28 11:38:29,completed,2026-03-28 11:28:11,2026-03-28 11:38:29,10.3
U-1175,laser_cutting,L-02,2026-03-28 08:46:00,2026-03-28 08:51:34,completed,2026-03-28 08:46:00,2026-03-28 08:51:34,5.566666666666666
U-1175,bending,B-01,2026-03-28 09:24:34,2026-03-28 09:32:43,completed,2026-03-28 09:24:34,2026-03-28 09:32:43,8.15
U-1175,welding,W-01,2026-03-28 10:00:43,2026-03-28 10:11:22,completed,2026-03-28 10:00:43,2026-03-28 10:11:22,10.65
U-1176,laser_cutting,L-03,2026-03-28 09:57:00,2026-03-28 10:04:01,completed,2026-03-28 09:57:00,2026-03-28 10:04:01,7.016666666666667
U-1176,bending,B-02,2026-03-28 10:33:01,2026-03-28 10:42:18,completed,2026-03-28 10:33:01,2026-03-28 10:42:18,9.283333333333333
U-1176,welding,W-02,2026-03-28 11:05:18,2026-03-28 11:13:48,completed,2026-03-28 11:05:18,2026-03-28 11:13:48,8.5
U-1177,laser_cutting,L-03,2026-03-28 09:42:00,2026-03-28 09:48:57,completed,2026-03-28 09:42:00,2026-03-28 09:48:57,6.95
U-1177,bending,B-01,2026-03-28 10:32:57,2026-03-28 10:43:39,completed,2026-03-28 10:32:57,2026-03-28 10:43:39,10.7
U-1177,welding,W-01,2026-03-28 11:22:39,2026-03-28 11:33:02,completed,2026-03-28 11:22:39,2026-03-28 11:33:02,10.383333333333333
U-1178,laser_cutting,L-01,2026-03-28 09:54:00,2026-03-28 10:01:32,completed,2026-03-28 09:54:00,2026-03-28 10:01:32,7.533333333333333
U-1178,bending,B-02,2026-03-28 10:23:32,2026-03-28 10:30:19,completed,2026-03-28 10:23:32,2026-03-28 10:30:19,6.783333333333333
U-1178,welding,W-02,2026-03-28 10:52:19,2026-03-28 11:02:24,completed,2026-03-28 10:52:19,2026-03-28 11:02:24,10.083333333333334
U-1179,laser_cutting,L-03,2026-03-28 10:58:00,2026-03-28 11:03:21,completed,2026-03-28 10:58:00,2026-03-28 11:03:21,5.35
U-1179,bending,B-02,2026-03-28 11:36:21,2026-03-28 11:45:13,completed,2026-03-28 11:36:21,2026-03-28 11:45:13,8.866666666666667
U-1179,welding,W-02,2026-03-28 12:23:13,2026-03-28 12:32:35,completed,2026-03-28 12:23:13,2026-03-28 12:32:35,9.366666666666667
U-1180,laser_cutting,L-01,2026-03-28 11:20:00,2026-03-28 11:29:42,completed,2026-03-28 11:20:00,2026-03-28 11:29:42,9.7
U-1180,bending,B-01,2026-03-28 12:08:42,2026-03-28 12:13:55,completed,2026-03-28 12:08:42,2026-03-28 12:13:55,5.216666666666667
U-1180,welding,W-01,2026-03-28 12:59:55,2026-03-28 13:12:18,completed,2026-03-28 12:59:55,2026-03-28 13:12:18,12.383333333333333
U-1181,laser_cutting,L-03,2026-03-28 09:41:00,2026-03-28 09:47:48,completed,2026-03-28 09:41:00,2026-03-28 09:47:48,6.8
U-1181,bending,B-01,2026-03-28 10:21:48,2026-03-28 10:30:34,completed,2026-03-28 10:21:48,2026-03-28 10:30:34,8.766666666666667
U-1181,welding,W-01,2026-03-28 10:51:34,2026-03-28 11:02:30,completed,2026-03-28 10:51:34,2026-03-28 11:02:30,10.933333333333334
U-1182,laser_cutting,L-03,2026-03-28 09:14:00,2026-03-28 09:20:35,completed,2026-03-28 09:14:00,2026-03-28 09:20:35,6.583333333333333
U-1182,bending,B-02,2026-03-28 09:45:35,2026-03-28 09:53:19,completed,2026-03-28 09:45:35,2026-03-28 09:53:19,7.733333333333333
U-1182,welding,W-01,2026-03-28 10:29:19,2026-03-28 10:40:04,completed,2026-03-28 10:29:19,2026-03-28 10:40:04,10.75
U-1183,laser_cutting,L-02,2026-03-28 09:38:00,2026-03-28 09:45:27,completed,2026-03-28 09:38:00,2026-03-28 09:45:27,7.45
U-1183,bending,B-01,2026-03-28 10:25:27,2026-03-28 10:31:43,completed,2026-03-28 10:25:27,2026-03-28 10:31:43,6.266666666666667
U-1183,welding,W-01,2026-03-28 10:54:43,2026-03-28 11:04:49,completed,2026-03-28 10:54:43,2026-03-28 11:04:49,10.1
U-1184,laser_cutting,L-03,2026-03-28 10:22:00,2026-03-28 10:27:59,completed,2026-03-28 10:22:00,2026-03-28 10:27:59,5.983333333333333
U-1184,bending,B-01,2026-03-28 11:03:59,2026-03-28 11:11:10,completed,2026-03-28 11:03:59,2026-03-28 11:11:10,7.183333333333334
U-1184,welding,W-02,2026-03-28 11:44:10,2026-03-28 11:53:10,completed,2026-03-28 11:44:10,2026-03-28 11:53:10,9.0
U-1185,laser_cutting,L-02,2026-03-28 09:11:00,2026-03-28 09:16:53,completed,2026-03-28 09:11:00,2026-03-28 09:16:53,5.883333333333334
U-1185,bending,B-02,2026-03-28 09:29:53,2026-03-28 09:38:43,completed,2026-03-28 09:29:53,2026-03-28 09:38:43,8.833333333333334
U-1185,welding,W-01,2026-03-28 10:13:43,2026-03-28 10:23:10,completed,2026-03-28 10:13:43,2026-03-28 10:23:10,9.45
U-1186,laser_cutting,L-03,2026-03-28 08:22:00,2026-03-28 08:31:00,completed,2026-03-28 08:22:00,2026-03-28 08:31:00,9.0
U-1186,bending,B-01,2026-03-28 09:08:00,2026-03-28 09:15:21,completed,2026-03-28 09:08:00,2026-03-28 09:15:21,7.35
U-1186,welding,W-01,2026-03-28 09:29:21,2026-03-28 09:38:51,completed,2026-03-28 09:29:21,2026-03-28 09:38:51,9.5
U-1187,laser_cutting,L-01,2026-03-28 09:34:00,2026-03-28 09:43:26,completed,2026-03-28 09:34:00,2026-03-28 09:43:26,9.433333333333334
U-1187,bending,B-02,2026-03-28 09:53:26,2026-03-28 10:01:15,completed,2026-03-28 09:53:26,2026-03-28 10:01:15,7.816666666666666
U-1187,welding,W-02,2026-03-28 10:19:15,2026-03-28 10:29:03,completed,2026-03-28 10:19:15,2026-03-28 10:29:03,9.8
U-1188,laser_cutting,L-01,2026-03-28 10:10:00,2026-03-28 10:17:58,completed,2026-03-28 10:10:00,2026-03-28 10:17:58,7.966666666666667
U-1188,bending,B-01,2026-03-28 10:33:58,2026-03-28 10:43:21,completed,2026-03-28 10:33:58,2026-03-28 10:43:21,9.383333333333333
U-1188,welding,W-02,2026-03-28 11:25:21,2026-03-28 11:34:30,completed,2026-03-28 11:25:21,2026-03-28 11:34:30,9.15
U-1189,laser_cutting,L-03,2026-03-28 11:37:00,2026-03-28 11:45:30,completed,2026-03-28 11:37:00,2026-03-28 11:45:30,8.5
U-1189,bending,B-02,2026-03-28 12:13:30,2026-03-28 12:22:01,completed,2026-03-28 12:13:30,2026-03-28 12:22:01,8.516666666666667
U-1189,welding,W-01,2026-03-28 12:35:01,2026-03-28 12:45:26,completed,2026-03-28 12:35:01,2026-03-28 12:45:26,10.416666666666666
U-1190,laser_cutting,L-03,2026-03-28 10:43:00,2026-03-28 10:50:55,completed,2026-03-28 10:43:00,2026-03-28 10:50:55,7.916666666666667
U-1190,bending,B-01,2026-03-28 11:23:55,2026-03-28 11:30:37,completed,2026-03-28 11:23:55,2026-03-28 11:30:37,6.7
U-1190,welding,W-02,2026-03-28 12:00:37,2026-03-28 12:11:12,completed,2026-03-28 12:00:37,2026-03-28 12:11:12,10.583333333333334
U-1191,laser_cutting,L-01,2026-03-28 09:06:00,2026-03-28 09:16:03,completed,2026-03-28 09:06:00,2026-03-28 09:16:03,10.05
U-1191,bending,B-01,2026-03-28 09:47:03,2026-03-28 09:55:07,completed,2026-03-28 09:47:03,2026-03-28 09:55:07,8.066666666666666
U-1191,welding,W-01,2026-03-28 10:30:07,2026-03-28 10:39:42,completed,2026-03-28 10:30:07,2026-03-28 10:39:42,9.583333333333334
U-1192,laser_cutting,L-03,2026-03-28 10:00:00,2026-03-28 10:08:30,completed,2026-03-28 10:00:00,2026-03-28 10:08:30,8.5
U-1192,bending,B-01,2026-03-28 10:49:30,2026-03-28 10:55:57,completed,2026-03-28 10:49:30,2026-03-28 10:55:57,6.45
U-1192,welding,W-02,2026-03-28 11:24:57,2026-03-28 11:32:48,completed,2026-03-28 11:24:57,2026-03-28 11:32:48,7.85
U-1193,laser_cutting,L-01,2026-03-28 10:45:00,2026-03-28 10:50:23,completed,2026-03-28 10:45:00,2026-03-28 10:50:23,5.383333333333334
U-1193,bending,B-02,2026-03-28 11:38:23,2026-03-28 11:45:41,completed,2026-03-28 11:38:23,2026-03-28 11:45:41,7.3
U-1193,welding,W-02,2026-03-28 12:10:41,2026-03-28 12:20:57,completed,2026-03-28 12:10:41,2026-03-28 12:20:57,10.266666666666667
U-1194,laser_cutting,L-01,2026-03-28 09:36:00,2026-03-28 09:42:33,completed,2026-03-28 09:36:00,2026-03-28 09:42:33,6.55
U-1194,bending,B-01,2026-03-28 10:27:33,2026-03-28 10:35:02,completed,2026-03-28 10:27:33,2026-03-28 10:35:02,7.483333333333333
U-1194,welding,W-02,2026-03-28 11:14:02,2026-03-28 11:22:58,completed,2026-03-28 11:14:02,2026-03-28 11:22:58,8.933333333333334
U-1195,laser_cutting,L-01,2026-03-28 10:04:00,2026-03-28 10:10:11,completed,2026-03-28 10:04:00,2026-03-28 10:10:11,6.183333333333334
U-1195,bending,B-02,2026-03-28 10:37:11,2026-03-28 10:45:52,completed,2026-03-28 10:37:11,2026-03-28 10:45:52,8.683333333333334
U-1195,welding,W-02,2026-03-28 11:23:52,2026-03-28 11:32:48,completed,2026-03-28 11:23:52,2026-03-28 11:32:48,8.933333333333334
U-1196,laser_cutting,L-03,2026-03-28 09:00:00,2026-03-28 09:05:48,completed,2026-03-28 09:00:00,2026-03-28 09:05:48,5.8
U-1196,bending,B-02,2026-03-28 09:39:48,2026-03-28 09:48:48,completed,2026-03-28 09:39:48,2026-03-28 09:48:48,9.0
U-1196,welding,W-01,2026-03-28 10:07:48,2026-03-28 10:17:40,completed,2026-03-28 10:07:48,2026-03-28 10:17:40,9.866666666666667
U-1197,laser_cutting,L-03,2026-03-28 09:50:00,2026-03-28 10:01:29,completed,2026-03-28 09:50:00,2026-03-28 10:01:29,11.483333333333333
U-1197,bending,B-02,2026-03-28 10:41:29,2026-03-28 10:50:24,completed,2026-03-28 10:41:29,2026-03-28 10:50:24,8.916666666666666
U-1197,welding,W-02,2026-03-28 11:18:24,2026-03-28 11:29:40,completed,2026-03-28 11:18:24,2026-03-28 11:29:40,11.266666666666667
U-1198,laser_cutting,L-03,2026-03-28 09:50:00,2026-03-28 10:00:05,completed,2026-03-28 09:50:00,2026-03-28 10:00:05,10.083333333333334
U-1198,bending,B-02,2026-03-28 10:24:05,2026-03-28 10:33:45,completed,2026-03-28 10:24:05,2026-03-28 10:33:45,9.666666666666666
U-1198,welding,W-02,2026-03-28 10:57:45,2026-03-28 11:10:52,completed,2026-03-28 10:57:45,2026-03-28 11:10:52,13.116666666666667
U-1199,laser_cutting,L-01,2026-03-28 10:57:00,2026-03-28 11:05:28,completed,2026-03-28 10:57:00,2026-03-28 11:05:28,8.466666666666667
U-1199,bending,B-01,2026-03-28 11:23:28,2026-03-28 11:32:06,completed,2026-03-28 11:23:28,2026-03-28 11:32:06,8.633333333333333
U-1199,welding,W-02,2026-03-28 12:10:06,2026-03-28 12:21:10,completed,2026-03-28 12:10:06,2026-03-28 12:21:10,11.066666666666666
U-1200,laser_cutting,L-03,2026-03-28 10:03:00,2026-03-28 10:09:46,completed,2026-03-28 10:03:00,2026-03-28 10:09:46,6.766666666666667
U-1200,bending,B-01,2026-03-28 10:37:46,2026-03-28 10:46:20,completed,2026-03-28 10:37:46,2026-03-28 10:46:20,8.566666666666666
U-1200,welding,W-02,2026-03-28 11:01:20,2026-03-28 11:15:43,completed,2026-03-28 11:01:20,2026-03-28 11:15:43,14.383333333333333
U-1201,laser_cutting,L-01,2026-03-28 08:32:00,2026-03-28 08:37:19,completed,2026-03-28 08:32:00,2026-03-28 08:37:19,5.316666666666666
U-1201,bending,B-02,2026-03-28 09:13:19,2026-03-28 09:18:38,completed,2026-03-28 09:13:19,2026-03-28 09:18:38,5.316666666666666
U-1201,welding,W-02,2026-03-28 10:01:38,2026-03-28 10:11:36,completed,2026-03-28 10:01:38,2026-03-28 10:11:36,9.966666666666667
U-1202,laser_cutting,L-02,2026-03-28 09:21:00,2026-03-28 09:28:43,completed,2026-03-28 09:21:00,2026-03-28 09:28:43,7.716666666666667
U-1202,bending,B-01,2026-03-28 10:01:43,2026-03-28 10:08:12,completed,2026-03-28 10:01:43,2026-03-28 10:08:12,6.483333333333333
U-1202,welding,W-02,2026-03-28 10:46:12,2026-03-28 10:56:00,completed,2026-03-28 10:46:12,2026-03-28 10:56:00,9.8
U-1203,laser_cutting,L-03,2026-03-28 08:38:00,2026-03-28 08:44:09,completed,2026-03-28 08:38:00,2026-03-28 08:44:09,6.15
U-1203,bending,B-01,2026-03-28 09:24:09,2026-03-28 09:31:48,completed,2026-03-28 09:24:09,2026-03-28 09:31:48,7.65
U-1203,welding,W-01,2026-03-28 10:09:48,2026-03-28 10:20:06,completed,2026-03-28 10:09:48,2026-03-28 10:20:06,10.3
U-1204,laser_cutting,L-02,2026-03-28 11:03:00,2026-03-28 11:10:27,completed,2026-03-28 11:03:00,2026-03-28 11:10:27,7.45
U-1204,bending,B-02,2026-03-28 11:36:27,2026-03-28 11:43:57,completed,2026-03-28 11:36:27,2026-03-28 11:43:57,7.5
U-1204,welding,W-01,2026-03-28 12:06:57,2026-03-28 12:15:27,completed,2026-03-28 12:06:57,2026-03-28 12:15:27,8.5
U-1205,laser_cutting,L-02,2026-03-28 11:26:00,2026-03-28 11:34:52,completed,2026-03-28 11:26:00,2026-03-28 11:34:52,8.866666666666667
U-1205,bending,B-01,2026-03-28 12:06:52,2026-03-28 12:13:34,completed,2026-03-28 12:06:52,2026-03-28 12:13:34,6.7
U-1205,welding,W-02,2026-03-28 12:30:34,2026-03-28 12:39:33,completed,2026-03-28 12:30:34,2026-03-28 12:39:33,8.983333333333333
U-1206,laser_cutting,L-01,2026-03-28 11:21:00,2026-03-28 11:29:14,completed,2026-03-28 11:21:00,2026-03-28 11:29:14,8.233333333333333
U-1206,bending,B-02,2026-03-28 11:50:14,2026-03-28 11:57:54,completed,2026-03-28 11:50:14,2026-03-28 11:57:54,7.666666666666667
U-1206,welding,W-02,2026-03-28 12:20:54,2026-03-28 12:32:13,completed,2026-03-28 12:20:54,2026-03-28 12:32:13,11.316666666666666
U-1207,laser_cutting,L-01,2026-03-28 09:07:00,2026-03-28 09:12:30,completed,2026-03-28 09:07:00,2026-03-28 09:12:30,5.5
U-1207,bending,B-01,2026-03-28 09:47:30,2026-03-28 09:56:06,completed,2026-03-28 09:47:30,2026-03-28 09:56:06,8.6
U-1207,welding,W-01,2026-03-28 10:25:06,2026-03-28 10:33:54,completed,2026-03-28 10:25:06,2026-03-28 10:33:54,8.8
U-1208,laser_cutting,L-01,2026-03-28 09:54:00,2026-03-28 10:01:45,completed,2026-03-28 09:54:00,2026-03-28 10:01:45,7.75
U-1208,bending,B-02,2026-03-28 10:13:45,2026-03-28 10:20:09,completed,2026-03-28 10:13:45,2026-03-28 10:20:09,6.4
U-1208,welding,W-02,2026-03-28 10:52:09,2026-03-28 11:01:46,completed,2026-03-28 10:52:09,2026-03-28 11:01:46,9.616666666666667
U-1209,laser_cutting,L-03,2026-03-28 09:17:00,2026-03-28 09:22:10,completed,2026-03-28 09:17:00,2026-03-28 09:22:10,5.166666666666667
U-1209,bending,B-02,2026-03-28 09:37:10,2026-03-28 09:44:08,completed,2026-03-28 09:37:10,2026-03-28 09:44:08,6.966666666666667
U-1209,welding,W-02,2026-03-28 10:23:08,2026-03-28 10:31:54,completed,2026-03-28 10:23:08,2026-03-28 10:31:54,8.766666666666667
U-1210,laser_cutting,L-02,2026-03-28 10:44:00,2026-03-28 10:50:09,completed,2026-03-28 10:44:00,2026-03-28 10:50:09,6.15
U-1210,bending,B-01,2026-03-28 11:10:09,2026-03-28 11:17:01,completed,2026-03-28 11:10:09,2026-03-28 11:17:01,6.866666666666666
U-1210,welding,W-02,2026-03-28 11:56:01,2026-03-28 12:04:34,completed,2026-03-28 11:56:01,2026-03-28 12:04:34,8.55
U-1211,laser_cutting,L-02,2026-03-28 08:50:00,2026-03-28 08:56:57,completed,2026-03-28 08:50:00,2026-03-28 08:56:57,6.95
U-1211,bending,B-02,2026-03-28 09:17:57,2026-03-28 09:27:14,completed,2026-03-28 09:17:57,2026-03-28 09:27:14,9.283333333333333
U-1211,welding,W-02,2026-03-28 10:03:14,2026-03-28 10:13:31,completed,2026-03-28 10:03:14,2026-03-28 10:13:31,10.283333333333333
U-1212,laser_cutting,L-02,2026-03-28 11:30:00,2026-03-28 11:35:16,completed,2026-03-28 11:30:00,2026-03-28 11:35:16,5.266666666666667
U-1212,bending,B-01,2026-03-28 12:05:16,2026-03-28 12:09:49,completed,2026-03-28 12:05:16,2026-03-28 12:09:49,4.55
U-1212,welding,W-02,2026-03-28 12:30:49,2026-03-28 12:40:09,completed,2026-03-28 12:30:49,2026-03-28 12:40:09,9.333333333333334
U-1213,laser_cutting,L-03,2026-03-28 09:04:00,2026-03-28 09:10:40,completed,2026-03-28 09:04:00,2026-03-28 09:10:40,6.666666666666667
U-1213,bending,B-01,2026-03-28 09:41:40,2026-03-28 09:49:14,completed,2026-03-28 09:41:40,2026-03-28 09:49:14,7.566666666666666
U-1213,welding,W-02,2026-03-28 10:23:14,2026-03-28 10:32:27,completed,2026-03-28 10:23:14,2026-03-28 10:32:27,9.216666666666667
U-1214,laser_cutting,L-01,2026-03-28 08:44:00,2026-03-28 08:51:36,completed,2026-03-28 08:44:00,2026-03-28 08:51:36,7.6
U-1214,bending,B-01,2026-03-28 09:20:36,2026-03-28 09:28:04,completed,2026-03-28 09:20:36,2026-03-28 09:28:04,7.466666666666667
U-1214,welding,W-02,2026-03-28 10:01:04,2026-03-28 10:10:10,completed,2026-03-28 10:01:04,2026-03-28 10:10:10,9.1
U-1215,laser_cutting,L-03,2026-03-28 09:07:00,2026-03-28 09:13:37,completed,2026-03-28 09:07:00,2026-03-28 09:13:37,6.616666666666666
U-1215,bending,B-02,2026-03-28 10:01:37,2026-03-28 10:08:51,completed,2026-03-28 10:01:37,2026-03-28 10:08:51,7.233333333333333
U-1215,welding,W-01,2026-03-28 10:49:51,2026-03-28 11:00:29,completed,2026-03-28 10:49:51,2026-03-28 11:00:29,10.633333333333333
U-1216,laser_cutting,L-03,2026-03-28 08:38:00,2026-03-28 08:45:39,completed,2026-03-28 08:38:00,2026-03-28 08:45:39,7.65
U-1216,bending,B-01,2026-03-28 09:20:39,2026-03-28 09:29:57,completed,2026-03-28 09:20:39,2026-03-28 09:29:57,9.3
U-1216,welding,W-01,2026-03-28 09:46:57,2026-03-28 09:57:15,completed,2026-03-28 09:46:57,2026-03-28 09:57:15,10.3
U-1217,laser_cutting,L-02,2026-03-28 08:19:00,2026-03-28 08:27:22,completed,2026-03-28 08:19:00,2026-03-28 08:27:22,8.366666666666667
U-1217,bending,B-02,2026-03-28 08:53:22,2026-03-28 08:59:52,completed,2026-03-28 08:53:22,2026-03-28 08:59:52,6.5
U-1217,welding,W-01,2026-03-28 09:16:52,2026-03-28 09:27:55,completed,2026-03-28 09:16:52,2026-03-28 09:27:55,11.05
U-1218,laser_cutting,L-02,2026-03-28 11:33:00,2026-03-28 11:38:52,completed,2026-03-28 11:33:00,2026-03-28 11:38:52,5.866666666666666
U-1218,bending,B-01,2026-03-28 12:12:52,2026-03-28 12:19:28,completed,2026-03-28 12:12:52,2026-03-28 12:19:28,6.6
U-1218,welding,W-01,2026-03-28 12:36:28,2026-03-28 12:47:51,completed,2026-03-28 12:36:28,2026-03-28 12:47:51,11.383333333333333
U-1219,laser_cutting,L-01,2026-03-28 10:05:00,2026-03-28 10:14:07,completed,2026-03-28 10:05:00,2026-03-28 10:14:07,9.116666666666667
U-1219,bending,B-01,2026-03-28 10:39:07,2026-03-28 10:44:57,completed,2026-03-28 10:39:07,2026-03-28 10:44:57,5.833333333333333
U-1219,welding,W-01,2026-03-28 11:26:57,2026-03-28 11:36:31,completed,2026-03-28 11:26:57,2026-03-28 11:36:31,9.566666666666666
U-1220,laser_cutting,L-03,2026-03-28 10:17:00,2026-03-28 10:23:28,completed,2026-03-28 10:17:00,2026-03-28 10:23:28,6.466666666666667
U-1220,bending,B-01,2026-03-28 10:53:28,2026-03-28 11:02:02,completed,2026-03-28 10:53:28,2026-03-28 11:02:02,8.566666666666666
U-1220,welding,W-01,2026-03-28 11:28:02,2026-03-28 11:37:48,completed,2026-03-28 11:28:02,2026-03-28 11:37:48,9.766666666666667
U-1221,laser_cutting,L-01,2026-03-28 09:33:00,2026-03-28 09:40:55,completed,2026-03-28 09:33:00,2026-03-28 09:40:55,7.916666666666667
U-1221,bending,B-01,2026-03-28 10:30:55,2026-03-28 10:39:33,completed,2026-03-28 10:30:55,2026-03-28 10:39:33,8.633333333333333
U-1221,welding,W-01,2026-03-28 11:19:33,2026-03-28 11:25:25,completed,2026-03-28 11:19:33,2026-03-28 11:25:25,5.866666666666666
U-1222,laser_cutting,L-01,2026-03-28 08:43:00,2026-03-28 08:52:02,completed,2026-03-28 08:43:00,2026-03-28 08:52:02,9.033333333333333
U-1222,bending,B-01,2026-03-28 09:04:02,2026-03-28 09:13:44,completed,2026-03-28 09:04:02,2026-03-28 09:13:44,9.7
U-1222,welding,W-02,2026-03-28 09:28:44,2026-03-28 09:39:34,completed,2026-03-28 09:28:44,2026-03-28 09:39:34,10.833333333333334
U-1223,laser_cutting,L-03,2026-03-28 09:11:00,2026-03-28 09:15:18,completed,2026-03-28 09:11:00,2026-03-28 09:15:18,4.3
U-1223,bending,B-02,2026-03-28 09:41:18,2026-03-28 09:49:28,completed,2026-03-28 09:41:18,2026-03-28 09:49:28,8.166666666666666
U-1223,welding,W-02,2026-03-28 10:16:28,2026-03-28 10:24:53,completed,2026-03-28 10:16:28,2026-03-28 10:24:53,8.416666666666666
U-1224,laser_cutting,L-01,2026-03-28 11:08:00,2026-03-28 11:14:07,completed,2026-03-28 11:08:00,2026-03-28 11:14:07,6.116666666666666
U-1224,bending,B-02,2026-03-28 11:56:07,2026-03-28 12:03:36,completed,2026-03-28 11:56:07,2026-03-28 12:03:36,7.483333333333333
U-1224,welding,W-02,2026-03-28 12:37:36,2026-03-28 12:45:34,completed,2026-03-28 12:37:36,2026-03-28 12:45:34,7.966666666666667
U-1225,laser_cutting,L-02,2026-03-28 10:43:00,2026-03-28 10:49:28,completed,2026-03-28 10:43:00,2026-03-28 10:49:28,6.466666666666667
U-1225,bending,B-01,2026-03-28 11:23:28,2026-03-28 11:30:21,completed,2026-03-28 11:23:28,2026-03-28 11:30:21,6.883333333333334
U-1225,welding,W-01,2026-03-28 12:10:21,2026-03-28 12:20:56,completed,2026-03-28 12:10:21,2026-03-28 12:20:56,10.583333333333334
U-1226,laser_cutting,L-01,2026-03-28 09:42:00,2026-03-28 09:47:27,completed,2026-03-28 09:42:00,2026-03-28 09:47:27,5.45
U-1226,bending,B-01,2026-03-28 10:23:27,2026-03-28 10:31:13,completed,2026-03-28 10:23:27,2026-03-28 10:31:13,7.766666666666667
U-1226,welding,W-01,2026-03-28 11:08:13,2026-03-28 11:17:12,completed,2026-03-28 11:08:13,2026-03-28 11:17:12,8.983333333333333
U-1227,laser_cutting,L-03,2026-03-28 10:32:00,2026-03-28 10:38:09,completed,2026-03-28 10:32:00,2026-03-28 10:38:09,6.15
U-1227,bending,B-01,2026-03-28 11:00:09,2026-03-28 11:08:36,completed,2026-03-28 11:00:09,2026-03-28 11:08:36,8.45
